# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.16.1
#@/tick	21037
#@/user_id	edf49405-f6ee-4acb-88d3-58294728cd25
jing gao 	警告	c=5 d=3.33285 t=21037
jing li 	精力	c=4 d=1.52491 t=21037
jing mei 	精美	c=2 d=1.95556 t=21037
jing qing qi dai 	敬請期待	c=1 d=0.559898 t=21037
jing que 	精確	c=2 d=1.69002 t=21037
jing ran 	竟然	c=1 d=0.970446 t=21037
jing ren de 	驚人的	c=1 d=0.904837 t=21037
jing tai 	靜態	c=1 d=0.798516 t=21037
jing xiang 	鏡像	c=1 d=1 t=21037
jing yan 	經驗	c=1 d=0.806541 t=21037
jing zheng 	競爭	c=1 d=0.852144 t=21037
jing zhun 	精準	c=1 d=0.729789 t=21037
jiu 	久	c=1 d=0.402524 t=21037
jiu 	就	c=66 d=6.71054 t=21037
jiu 	舊	c=1 d=0.697676 t=21037
jiu an 	就按	c=0 d=0.0980199 t=21037
jiu an zhe ge 	就按這個	c=1 d=0.985112 t=21037
jiu bu hui 	就不會	c=2 d=1.57097 t=21037
jiu cha bu duo 	就差不多	c=1 d=0.869358 t=21037
jiu cheng 	就成	c=1 d=0.860708 t=21037
jiu gou le 	就夠了	c=1 d=0.1764 t=21037
jiu hao 	就好	c=1 d=0.995012 t=21037
jiu hao le 	就好了	c=2 d=1.48904 t=21037
jiu hui 	就會	c=10 d=3.32407 t=21037
jiu hui yong lai 	就會用來	c=1 d=0.900325 t=21037
jiu ke yi 	就可以	c=6 d=3.10148 t=21037
jiu ke yi le 	就可以了	c=1 d=0.470011 t=21037
jiu mei 	就沒	c=0 d=0.0865022 t=21037
jiu mei hao shi 	就沒好事	c=1 d=0.869358 t=21037
jiu na ji ge 	就那幾個	c=1 d=0.767206 t=21037
jiu neng 	就能	c=12 d=3.89147 t=21037
jiu shi 	就是	c=47 d=6.21339 t=21037
jiu suan 	就算	c=1 d=0.960789 t=21037
jiu ting bu cuo 	就挺不錯	c=1 d=0.276651 t=21037
jiu wan le 	就完了	c=0 d=0.0995012 t=21037
jiu xiang 	就像	c=4 d=2.08356 t=21037
jiu xing 	就行	c=2 d=0.93893 t=21037
jiu xing le 	就行了	c=1 d=0.99005 t=21037
jiu ya 	就鴨	c=1 d=0.831104 t=21037
jiu yao 	就要	c=4 d=1.62194 t=21037
jiu ye 	就業	c=1 d=0.759572 t=21037
jiu yi ge 	就一個	c=1 d=0.726149 t=21037
jiu yi jing 	就已經	c=1 d=0.941765 t=21037
jiu yong 	就用	c=1 d=0.99005 t=21037
jiu yong ba 	就用吧	c=1 d=0.625002 t=21037
jiu you 	就有	c=2 d=1.53315 t=21037
jiu zai 	就在	c=1 d=0.625002 t=21037
jiu zhe me 	就這麼	c=2 d=1.3456 t=21037
jiu zhi dao 	就知道	c=2 d=1.25417 t=21037
jiu zhi jie 	就直接	c=1 d=0.985112 t=21037
ju 	具	c=2 d=1.38161 t=21037
ju 	據	c=1 d=0.985112 t=21037
ju bing 	句柄	c=4 d=2.23055 t=21037
ju dian 	據點	c=1 d=0.955997 t=21037
ju jiao 	聚焦	c=3 d=2.08141 t=21037
ju shuo 	據說	c=1 d=0.767206 t=21037
ju ti 	具體	c=2 d=1.52575 t=21037
ju yu wang 	局域網	c=1 d=0.99005 t=21037
ju zhong 	劇中	c=1 d=0.802519 t=21037
ju zhong 	居中	c=13 d=6.65247 t=21037
jue de 	覺得	c=7 d=2.72419 t=21037
jue ding 	決定	c=9 d=4.4775 t=21037
jue dui 	絕對	c=5 d=1.38995 t=21037
jue ze 	抉擇	c=1 d=0.88692 t=21037
ka 	卡	c=3 d=2.22366 t=21037
ka pian 	卡片	c=5 d=3.67845 t=21037
ka si 	卡死	c=1 d=0.980199 t=21037
kai 	開	c=7 d=3.58415 t=21037
kai dian 	開店	c=1 d=0.798516 t=21037
kai fa 	開發	c=14 d=4.71098 t=21037
kai fa zhe 	開發者	c=3 d=1.88194 t=21037
kai guan 	開關	c=1 d=1 t=21037
kai ji 	開機	c=2 d=1.27567 t=21037
kai le 	開了	c=2 d=1.01747 t=21037
kai mu 	開幕	c=1 d=0.937067 t=21037
kai qi 	開啓	c=1 d=0.985112 t=21037
kai shang 	開上	c=0 d=0.0628135 t=21037
kai shi 	開始	c=27 d=5.5104 t=21037
kai shi ba 	開始吧	c=1 d=0.737123 t=21037
kai tou 	開頭	c=2 d=1.31697 t=21037
kai yuan 	開源	c=6 d=3.45028 t=21037
kai zhe 	開着	c=3 d=1.79169 t=21037
kan 	看	c=28 d=5.24195 t=21037
kan bu chu 	看不出	c=1 d=0.995012 t=21037
kan bu dong 	看不懂	c=2 d=1.25785 t=21037
kan bu jian 	看不見	c=1 d=0.477114 t=21037
kan chu 	看出	c=0 d=0.0882497 t=21037
kan dao 	看到	c=9 d=2.81333 t=21037
kan dao le 	看到了	c=1 d=0.265803 t=21037
kan dong 	看懂	c=1 d=0.740818 t=21037
kan jian 	看見	c=1 d=0.524663 t=21037
kan ju 	看劇	c=1 d=0.985112 t=21037
kan kan 	看看	c=10 d=3.98857 t=21037
kan kan ha 	看看哈	c=1 d=0.559898 t=21037
kan kan tui 	看看退	c=1 d=0.995012 t=21037
kan lai 	看來	c=1 d=0.666977 t=21037
kan le 	看了	c=1 d=0.869358 t=21037
kan ni de 	看你的	c=1 d=0.946485 t=21037
kan ni le 	看膩了	c=1 d=0.43644 t=21037
kan pian 	看片	c=3 d=1.91202 t=21037
kan shang qu 	看上去	c=2 d=1.07682 t=21037
kan wan 	看完	c=1 d=0.99005 t=21037
kan zhe 	看着	c=1 d=0.895834 t=21037
kan zhe ge 	看這個	c=1 d=0.965605 t=21037
kao 	靠	c=5 d=2.27666 t=21037
kao bei 	拷貝	c=1 d=0.806541 t=21037
kao bu shang 	考不上	c=0 d=0.0145876 t=21037
kao lv 	考慮	c=1 d=0.865022 t=21037
ke 	可	c=15 d=3.11065 t=21037
ke 	顆	c=1 d=0.909373 t=21037
ke bei 	可悲	c=1 d=0.722527 t=21037
ke bian 	可變	c=3 d=1.97876 t=21037
ke du 	刻度	c=1 d=0.687289 t=21037
ke du 	可讀	c=1 d=0.690734 t=21037
ke guan 	客官	c=1 d=0.839457 t=21037
ke hu 	客戶	c=5 d=1.70355 t=21037
ke hu duan 	客戶端	c=13 d=4.82386 t=21037
ke ji 	科技	c=1 d=0.782705 t=21037
ke ke 	苛刻	c=1 d=0.923116 t=21037
ke lian 	可憐	c=1 d=0.941765 t=21037
ke long 	克隆	c=1 d=0.798516 t=21037
ke nan 	柯南	c=2 d=1.86936 t=21037
ke neng 	可能	c=6 d=3.43449 t=21037
ke neng you 	可能有	c=1 d=0.882497 t=21037
ke ren 	客人	c=2 d=1.88437 t=21037
ke ren men 	客人們	c=1 d=0.980199 t=21037
ke shi 	可是	c=3 d=2.27521 t=21037
ke shi hua 	可視化	c=9 d=5.32565 t=21037
ke wo 	可我	c=1 d=0.970446 t=21037
ke wu 	可惡	c=2 d=1.63399 t=21037
ke xi 	可惜	c=3 d=0.95745 t=21037
ke xue 	科學	c=1 d=0.980199 t=21037
ke yi 	可以	c=142 d=13.6035 t=21037
ke yi le 	可以了	c=1 d=0.66034 t=21037
ke yi le ba 	可以了吧	c=1 d=0.878095 t=21037
ke yi ma 	可以嗎	c=5 d=2.68068 t=21037
ke yong 	可用	c=1 d=0.927743 t=21037
ke you 	可有	c=1 d=0.265803 t=21037
ke zhan 	客棧	c=6 d=4.04117 t=21037
ke zhi xing 	可執行	c=1 d=0.923116 t=21037
ken 	肯	c=1 d=0.970446 t=21037
ken ding 	肯定	c=4 d=1.59257 t=21037
ken neng 	肯能	c=1 d=0.913931 t=21037
kong 	空	c=4 d=1.33186 t=21037
kong bai 	空白	c=2 d=1.93654 t=21037
kong bu 	恐怖	c=1 d=0.634448 t=21037
kong bu de 	恐怖的	c=1 d=0.900325 t=21037
kong ge 	空格	c=3 d=2.47162 t=21037
kong jian 	空間	c=4 d=2.4629 t=21037
kong kong 	空空	c=1 d=0.71177 t=21037
kong zhi 	控制	c=8 d=4.26524 t=21037
kong zhi quan 	控制權	c=1 d=0.995012 t=21037
kou 	釦	c=10 d=8.59188 t=21037
kou suan 	口算	c=1 d=0.927743 t=21037
kou yu hua 	口語化	c=1 d=0.752014 t=21037
ku 	庫	c=44 d=9.31802 t=21037
ku 	苦	c=0 d=0.0737123 t=21037
kua 	跨	c=2 d=1.41767 t=21037
kua ping tai 	跨平臺	c=14 d=6.61533 t=21037
kua shi dai 	跨時代	c=2 d=1.62119 t=21037
kuai 	塊	c=3 d=1.4041 t=21037
kuai 	快	c=7 d=2.81526 t=21037
kuai di 	快遞	c=1 d=0.951229 t=21037
kuai di yuan 	快遞員	c=1 d=0.965605 t=21037
kuai dian 	快點	c=1 d=0.995012 t=21037
kuai jie jian 	快捷鍵	c=2 d=1.55922 t=21037
kuai jin 	快進	c=2 d=1.1869 t=21037
kuai qian 	塊錢	c=2 d=1.0452 t=21037
kuai su 	快速	c=1 d=0.697676 t=21037
kuai wan cheng 	快完成	c=1 d=0.918512 t=21037
kuai xie wan le 	快寫完了	c=1 d=0.918512 t=21037
kuan 	款	c=1 d=0.752014 t=21037
kuan du 	寬度	c=4 d=3.45776 t=21037
kuang 	框	c=1 d=0.856415 t=21037
kuang huan 	狂歡	c=1 d=0.941765 t=21037
kuang jia 	框架	c=10 d=4.42005 t=21037
kui 	虧	c=2 d=1.15496 t=21037
kui le 	虧了	c=1 d=0.67368 t=21037
kuo hao 	括號	c=1 d=0.980199 t=21037
kuo zhan 	擴展	c=1 d=0.960789 t=21037
la 	啦	c=1 d=0.980799 t=21037
la 	拉	c=2 d=1.41182 t=21037
la ji 	垃圾	c=3 d=1.70822 t=21037
la ji tong 	垃圾桶	c=1 d=0.878095 t=21037
lai 	來	c=51 d=6.8198 t=21037
lai ba 	來吧	c=2 d=0.950528 t=21037
lai dao 	來到	c=3 d=1.64114 t=21037
lai de 	來得	c=3 d=1.86712 t=21037
lai hui 	來回	c=4 d=2.17514 t=21037
lai lai lai 	來來來	c=2 d=0.88692 t=21037
lai le 	來了	c=5 d=2.36395 t=21037
lai qian 	來錢	c=1 d=0.262716 t=21037
lai qian kuai 	來錢快	c=1 d=0.900325 t=21037
lai shuo 	來說	c=5 d=2.16653 t=21037
lai song cai 	來送菜	c=1 d=0.946485 t=21037
lai wo jia 	來我家	c=2 d=1.1167 t=21037
lai xie 	來寫	c=1 d=0.810584 t=21037
lai zi 	來自	c=1 d=0.882497 t=21037
lai zuo 	來做	c=0 d=0.0970446 t=21037
lan 	懶	c=4 d=2.16823 t=21037
lan 	欄	c=7 d=4.22696 t=21037
lan 	爛	c=1 d=0.831104 t=21037
lan de 	懶得	c=9 d=3.41975 t=21037
lan de 	爛的	c=1 d=0.524663 t=21037
lan se 	藍色	c=1 d=0.355226 t=21037
lang 	狼	c=1 d=0.965605 t=21037
lang fei 	浪費	c=1 d=0.631284 t=21037
lang man 	浪漫	c=9 d=5.65653 t=21037
lao 	牢	c=1 d=0.995012 t=21037
lao 	老	c=2 d=1.66556 t=21037
lao ban 	老闆	c=6 d=1.72155 t=21037
lao bao 	老鴇	c=1 d=0.946485 t=21037
lao huang 	老黃	c=1 d=0.869358 t=21037
lao lao shi shi 	老老實實	c=1 d=0.99005 t=21037
lao shi 	老實	c=1 d=0.364219 t=21037
lao shi 	老師	c=1 d=0.882497 t=21037
lao shi 	老是	c=3 d=1.7554 t=21037
lao xiong 	老兄	c=1 d=0.995012 t=21037
lao zi 	老子	c=2 d=1.53113 t=21037
le 	了	c=305 d=20.1918 t=21037
lei 	累	c=1 d=0.14808 t=21037
lei 	類	c=7 d=4.23874 t=21037
lei bie 	類別	c=1 d=0.470011 t=21037
lei chu 	累出	c=1 d=0.882497 t=21037
lei ji 	雷擊	c=1 d=0.941765 t=21037
lei ming 	類名	c=1 d=0.767206 t=21037
lei ren 	累人	c=1 d=0.895834 t=21037
lei si 	類似	c=5 d=2.61537 t=21037
lei ting 	雷霆	c=1 d=0.995012 t=21037
lei xing 	類型	c=11 d=5.41069 t=21037
lei yuan 	類原	c=1 d=0.970446 t=21037
lei yuan 	類願	c=1 d=0.955997 t=21037
li 	力	c=2 d=1.32302 t=21037
li 	理	c=1 d=1 t=21037
li 	裏	c=20 d=5.01475 t=21037
li de 	離得	c=1 d=0.882497 t=21037
li hai 	厲害	c=1 d=0.937067 t=21037
li jie 	力竭	c=0 d=0.0980199 t=21037
li jie 	理解	c=2 d=1.22876 t=21037
li jie cuo le 	理解錯了	c=1 d=0.904837 t=21037
li jie le 	力竭了	c=5 d=3.70309 t=21037
li mian 	裏面	c=34 d=6.57818 t=21037
li nian 	理念	c=1 d=0.625002 t=21037
li ru 	例如	c=4 d=2.19361 t=21037
li shi 	歷史	c=2 d=1.52712 t=21037
li zi 	例子	c=1 d=0.755784 t=21037
lia 	倆	c=1 d=0.551563 t=21037
lian 	戀	c=1 d=0.729789 t=21037
lian 	連	c=2 d=0.996851 t=21037
lian bu shang 	連不上	c=4 d=2.46231 t=21037
lian ge 	連個	c=2 d=0.909885 t=21037
lian ji 	聯機	c=1 d=0.737123 t=21037
lian jie 	連接	c=6 d=3.81883 t=21037
lian jie 	鏈接	c=5 d=2.20612 t=21037
lian shang 	連上	c=0 d=0.0918512 t=21037
lian shang le 	連上了	c=1 d=0.923116 t=21037
lian shi 	鏈式	c=1 d=0.71177 t=21037
lian wang 	聯網	c=2 d=0.767139 t=21037
lian wang 	連網	c=1 d=0.562705 t=21037
lian xi wo 	聯繫我	c=1 d=0.955997 t=21037
liang 	兩	c=1 d=0.878095 t=21037
liang 	樑	c=1 d=0.839457 t=21037
liang 	量	c=6 d=3.16237 t=21037
liang bian 	兩遍	c=1 d=0.873716 t=21037
liang bian 	兩邊	c=3 d=1.7678 t=21037
liang ci 	兩次	c=4 d=2.53435 t=21037
liang duan 	兩端	c=2 d=1.05701 t=21037
liang fen 	兩份	c=3 d=2.14041 t=21037
liang ge 	兩個	c=9 d=4.15836 t=21037
liang ke 	兩顆	c=1 d=0.88692 t=21037
liang nian 	兩年	c=1 d=0.637628 t=21037
liang ping 	亮屏	c=1 d=0.955997 t=21037
liang tian 	兩天	c=1 d=0.737123 t=21037
liang xiao shi 	兩小時	c=1 d=0.774916 t=21037
liang xin 	良心	c=1 d=1 t=21037
liang zhong 	兩種	c=2 d=1.12546 t=21037
liang zi 	量子	c=1 d=0.951229 t=21037
liao jie 	了解	c=5 d=2.69334 t=21037
liao jie le 	瞭解了	c=1 d=0.955997 t=21037
liao tian 	聊天	c=10 d=3.81129 t=21037
lie biao 	列表	c=48 d=11.9676 t=21037
lie chu 	列出	c=5 d=2.38339 t=21037
lie chu lai 	列出來	c=2 d=1.40052 t=21037
lin 	琳	c=1 d=0.38868 t=21037
lin jun jie 	林俊傑	c=1 d=0.927743 t=21037
ling chen 	凌晨	c=1 d=0.99005 t=21037
ling shi 	零食	c=1 d=0.621885 t=21037
ling wai 	另外	c=5 d=2.05261 t=21037
ling wai de 	另外的	c=1 d=0.965605 t=21037
ling wan 	領完	c=1 d=0.759572 t=21037
ling xian 	領先	c=1 d=0.918512 t=21037
ling yi 	另一	c=0 d=0.0341298 t=21037
ling yi 	靈異	c=1 d=0.937067 t=21037
ling yi ge 	另一個	c=2 d=0.97531 t=21037
ling yi men 	另一門	c=1 d=0.343009 t=21037
liu 	流	c=8 d=3.1272 t=21037
liu chang 	流暢	c=0 d=0.116515 t=21037
liu cheng 	流程	c=1 d=0.774916 t=21037
liu lan qi 	瀏覽器	c=1 d=0.516851 t=21037
liu liang 	流量	c=1 d=0.980199 t=21037
lo 	咯	c=2 d=0.951229 t=21037
long 	龍	c=1 d=0.144424 t=21037
lu 	露	c=1 d=1 t=21037
lu guo 	路過	c=2 d=0.878095 t=21037
lu jing 	路徑	c=28 d=8.57411 t=21037
lu man man 	路漫漫	c=3 d=2.254 t=21037
lu you 	路由	c=1 d=0.65377 t=21037
lu zhi 	錄製	c=1 d=0.524663 t=21037
luan 	亂	c=8 d=3.01215 t=21037
luan cai 	亂猜	c=1 d=0.650509 t=21037
lun 	論	c=1 d=1 t=21037
lun xian 	淪陷	c=1 d=0.71177 t=21037
lun xun 	輪訓	c=2 d=1.15577 t=21037
lun xun 	輪詢	c=1 d=0.718924 t=21037
lun xun dao 	輪訓到	c=1 d=0.99005 t=21037
luo 	落	c=1 d=0.822835 t=21037
luo ji 	邏輯	c=41 d=8.43648 t=21037
luo li 	蘿莉	c=3 d=2.5307 t=21037
luo shi fen 	螺螄粉	c=1 d=0.955997 t=21037
lv se 	綠色	c=1 d=0.995012 t=21037
lv xing 	旅行	c=2 d=1.58909 t=21037
lv you 	旅遊	c=1 d=0.826959 t=21037
ma 	嗎	c=58 d=8.36598 t=21037
ma 	嘛	c=2 d=1.24588 t=21037
ma fan 	麻煩	c=4 d=1.11659 t=21037
ma ma 	媽媽	c=1 d=0.814647 t=21037
ma shang 	馬上	c=4 d=2.73408 t=21037
ma shang lai 	馬上來	c=1 d=0.980199 t=21037
ma wo 	罵我	c=1 d=0.995012 t=21037
ma yi 	麻衣	c=3 d=2.04224 t=21037
mai 	買	c=1 d=0.83527 t=21037
mai 	賣	c=3 d=1.70918 t=21037
mai de 	買的	c=1 d=0.852144 t=21037
mai fu 	埋伏	c=3 d=2.36169 t=21037
mai ke feng 	麥克風	c=3 d=2.54673 t=21037
mai le 	買了	c=2 d=1.0798 t=21037
mai liang ping 	買兩瓶	c=1 d=0.606531 t=21037
man 	慢	c=2 d=1.24804 t=21037
man 	滿	c=3 d=2.214 t=21037
man man 	慢慢	c=11 d=3.02745 t=21037
man man lai 	慢慢來	c=1 d=0.588605 t=21037
man tou 	饅頭	c=2 d=1.82335 t=21037
mang 	忙	c=1 d=0.790571 t=21037
mang lu 	忙碌	c=1 d=0.946485 t=21037
mang wen 	盲文	c=2 d=1.70389 t=21037
mao 	貓	c=1 d=0.995012 t=21037
mao duan 	貓端	c=1 d=0.99005 t=21037
mao si 	貌似	c=1 d=0.970446 t=21037
mao xian 	冒險	c=1 d=0.474734 t=21037
mao xian 	毛線	c=4 d=2.24728 t=21037
mao yan 	冒煙	c=1 d=0.726149 t=21037
me 	麼	c=3 d=2.1449 t=21037
mei 	每	c=4 d=1.58518 t=21037
mei 	沒	c=11 d=3.39427 t=21037
mei 	美	c=1 d=0.640824 t=21037
mei ban fa 	沒辦法	c=1 d=0.384812 t=21037
mei bao cun 	沒保存	c=1 d=0.752014 t=21037
mei bei 	沒被	c=1 d=0.941765 t=21037
mei bi yao 	沒必要	c=5 d=2.2456 t=21037
mei ci 	每次	c=4 d=1.70344 t=21037
mei er duo 	每耳朵	c=1 d=0.690734 t=21037
mei fa 	沒法	c=12 d=3.98504 t=21037
mei fan ying 	沒反應	c=4 d=2.48874 t=21037
mei fen 	每份	c=2 d=1.27742 t=21037
mei fu 	妹夫	c=1 d=0.927743 t=21037
mei fu zhi 	沒複製	c=1 d=0.932394 t=21037
mei gai 	沒改	c=1 d=0.856415 t=21037
mei gao dong 	沒搞懂	c=2 d=1.93208 t=21037
mei gao du 	沒高度	c=1 d=0.932394 t=21037
mei ge 	每個	c=18 d=5.52277 t=21037
mei ge ren 	每個人	c=3 d=2.2653 t=21037
mei guan 	美觀	c=2 d=1.36399 t=21037
mei guan xi 	沒關係	c=3 d=1.27451 t=21037
mei guo 	美國	c=1 d=0.909373 t=21037
mei he guo 	沒喝過	c=1 d=0.66034 t=21037
mei hua 	美化	c=1 d=0.941765 t=21037
mei ji shu 	沒技術	c=1 d=0.873716 t=21037
mei jin 	沒勁	c=1 d=0.970446 t=21037
mei ju 	枚舉	c=8 d=4.00912 t=21037
mei kan chu 	沒看出	c=1 d=0.88692 t=21037
mei ku 	沒哭	c=1 d=0.737123 t=21037
mei ku ying chi 	沒苦硬喫	c=1 d=0.740818 t=21037
mei lai 	沒來	c=2 d=0.937067 t=21037
mei le 	沒了	c=2 d=1.67464 t=21037
mei na 	沒拿	c=1 d=0.178173 t=21037
mei na 	沒那	c=1 d=0.390628 t=21037
mei nai xin 	沒耐心	c=1 d=0.932394 t=21037
mei nao zi 	沒腦子	c=1 d=0.923116 t=21037
mei niao yong 	沒鳥用	c=1 d=0.612626 t=21037
mei qian 	沒錢	c=2 d=0.578203 t=21037
mei qu bie 	沒區別	c=2 d=1.41011 t=21037
mei quan xian 	沒權限	c=1 d=0.722527 t=21037
mei ri 	每日	c=1 d=0.856415 t=21037
mei shen me 	沒什麼	c=3 d=1.32379 t=21037
mei shi 	沒事	c=3 d=2.76083 t=21037
mei shou 	每首	c=1 d=0.548812 t=21037
mei shou ge 	每首歌	c=1 d=0.677057 t=21037
mei shu 	美術	c=11 d=4.14367 t=21037
mei shui 	沒睡	c=1 d=1 t=21037
mei wan guo 	沒玩過	c=1 d=0.913931 t=21037
mei wen ti 	沒問題	c=4 d=1.32135 t=21037
mei xiang dao 	沒想到	c=1 d=0.752014 t=21037
mei xiang guo 	沒想過	c=1 d=0.173774 t=21037
mei xie 	沒寫	c=2 d=1.41895 t=21037
mei xie guo 	沒寫過	c=1 d=0.282239 t=21037
mei xin si 	沒心思	c=1 d=0.65377 t=21037
mei xing qu 	沒興趣	c=1 d=0.99005 t=21037
mei yi 	每一	c=0 d=0.0878095 t=21037
mei yi ceng 	每一層	c=1 d=0.70822 t=21037
mei yi dai 	每一代	c=1 d=0.790571 t=21037
mei yi hang 	每一行	c=1 d=0.882497 t=21037
mei yi ju 	每一句	c=2 d=1.87423 t=21037
mei yi si 	沒意思	c=2 d=0.99005 t=21037
mei ying xiang 	沒影響	c=1 d=1 t=21037
mei yong 	沒用	c=5 d=3.0244 t=21037
mei yong guo 	沒用過	c=2 d=1.69576 t=21037
mei you 	沒有	c=118 d=14.3429 t=21037
mei yuan 	美元	c=1 d=0.88692 t=21037
mei zhao 	沒招	c=7 d=1.78515 t=21037
mei zhao le 	沒招了	c=1 d=0.980199 t=21037
mei zhe me 	沒這麼	c=2 d=1.26047 t=21037
mei zhun 	沒準	c=1 d=0.45612 t=21037
men 	們	c=2 d=1.47027 t=21037
men 	悶	c=1 d=0.814647 t=21037
men 	門	c=12 d=4.42602 t=21037
meng 	夢	c=1 d=0.216536 t=21037
meng 	萌	c=3 d=2.86421 t=21037
meng huan 	夢幻	c=1 d=0.955997 t=21037
mi 	米	c=1 d=0.970446 t=21037
mi ma 	密碼	c=5 d=4.47754 t=21037
mian 	麪	c=2 d=1.67693 t=21037
mian de 	免得	c=1 d=0.951229 t=21037
mian dui 	面對	c=1 d=0.748264 t=21037
mian fei 	免費	c=8 d=4.84132 t=21037
mian qiang 	勉強	c=2 d=1.34978 t=21037
mian shi 	面試	c=2 d=0.905783 t=21037
miao 	喵	c=1 d=0.980199 t=21037
miao 	秒	c=11 d=4.59515 t=21037
min zu 	民族	c=4 d=2.42373 t=21037
ming 	名	c=11 d=4.36547 t=21037
ming bai 	明白	c=3 d=2.14474 t=21037
ming bai le 	明白了	c=2 d=1.67737 t=21037
ming cheng 	名稱	c=2 d=1.67867 t=21037
ming jiao 	名叫	c=1 d=0.891366 t=21037
ming ling 	命令	c=9 d=4.19869 t=21037
ming mian 	明面	c=1 d=0.798516 t=21037
ming ming 	命名	c=8 d=3.30323 t=21037
ming tian 	明天	c=5 d=2.77132 t=21037
ming xian 	明顯	c=0 d=0.0529935 t=21037
ming yu quan 	名譽權	c=1 d=0.878095 t=21037
ming zhen tan 	名偵探	c=2 d=1.86004 t=21037
ming zi 	名字	c=9 d=3.61904 t=21037
mo 	莫	c=1 d=0.718924 t=21037
mo 	魔	c=2 d=1.8422 t=21037
mo dai 	末代	c=4 d=2.95016 t=21037
mo ge 	莫個	c=1 d=0.529935 t=21037
mo hu 	模糊	c=5 d=1.99691 t=21037
mo kuai 	模塊	c=8 d=3.43614 t=21037
mo ni qi 	模擬器	c=3 d=2.2709 t=21037
mo ren 	默認	c=18 d=4.5617 t=21037
mo ren shi 	默認是	c=1 d=0.759572 t=21037
mo ren zhi 	默認值	c=1 d=0.778801 t=21037
mo shi 	模式	c=29 d=7.23608 t=21037
mo ta 	莫塔	c=1 d=1 t=21037
mo wan 	墨灣	c=1 d=0.869358 t=21037
mo xing 	模型	c=30 d=15.7155 t=21037
mou 	某	c=0 d=0.0516851 t=21037
mou yi hang 	某一行	c=1 d=0.519442 t=21037
mu 	木	c=1 d=0.603506 t=21037
mu biao 	目標	c=2 d=1.16856 t=21037
mu bu 	幕布	c=1 d=0.798516 t=21037
mu di 	目的	c=3 d=1.13509 t=21037
mu fa 	木筏	c=2 d=1.68773 t=21037
mu lu 	目錄	c=18 d=4.97068 t=21037
mu qian 	目前	c=29 d=6.70811 t=21037
na 	哪	c=3 d=1.5598 t=21037
na 	拿	c=6 d=1.23317 t=21037
na 	那	c=42 d=6.247 t=21037
na bi xu 	那必須	c=1 d=0.995012 t=21037
na dao 	拿到	c=10 d=3.76518 t=21037
na dou shi 	那都是	c=1 d=0.904837 t=21037
na ge 	哪個	c=17 d=5.27709 t=21037
na ge 	拿個	c=1 d=0.562705 t=21037
na ge 	那個	c=7 d=3.13277 t=21037
na gu ji 	那估計	c=1 d=0.818731 t=21037
na ji ge 	那幾個	c=0 d=0.0763379 t=21037
na jian zhi 	那簡直	c=1 d=0.99005 t=21037
na jiu 	那就	c=6 d=2.02387 t=21037
na ju hua 	那句話	c=1 d=0.909373 t=21037
na lai de 	哪來的	c=1 d=0.14808 t=21037
na li 	哪裏	c=4 d=2.54594 t=21037
na li gao 	哪裏高	c=1 d=0.529935 t=21037
na me 	那麼	c=17 d=4.5127 t=21037
na me duo 	那麼多	c=0 d=0.0307279 t=21037
na mei ban fa 	那沒辦法	c=1 d=0.771052 t=21037
na na me duo 	那那麼多	c=1 d=0.308819 t=21037
na ni 	那你	c=3 d=0.873716 t=21037
na nie 	拿捏	c=2 d=0.379063 t=21037
na tian 	那天	c=1 d=0.67368 t=21037
na wan yi 	那玩意	c=1 d=0.873269 t=21037
na wo 	那我	c=2 d=1.27549 t=21037
na xie 	那些	c=2 d=1.32038 t=21037
na yang 	那樣	c=2 d=1.72417 t=21037
na ye 	那也	c=0 d=0.0951229 t=21037
na ye nan guai 	那也難怪	c=1 d=0.955997 t=21037
na you 	哪有	c=3 d=1.60404 t=21037
na za le 	那咋了	c=1 d=1 t=21037
na zhe 	拿着	c=1 d=0.597501 t=21037
na zhe wei 	那這位	c=1 d=0.913931 t=21037
na zhong 	哪種	c=1 d=0.644036 t=21037
na zhong 	那種	c=3 d=1.56223 t=21037
nan 	難	c=6 d=2.56643 t=21037
nan beng 	難繃	c=3 d=2.06866 t=21037
nan dian 	難點	c=1 d=0.985112 t=21037
nan du 	難度	c=7 d=3.15568 t=21037
nan gao 	難搞	c=2 d=1.68575 t=21037
nan guai 	難怪	c=0 d=0.0951229 t=21037
nan kan 	難看	c=1 d=0.918277 t=21037
nan kan le 	難看了	c=1 d=1 t=21037
nan liang 	南梁	c=1 d=0.985112 t=21037
nan shou 	難受	c=4 d=1.66711 t=21037
nan zai 	難在	c=1 d=0.553007 t=21037
nan zai na 	難在哪	c=3 d=1.55033 t=21037
nao 	腦	c=2 d=1.70272 t=21037
nao le 	鬧了	c=1 d=0.594521 t=21037
nao xi bao 	腦細胞	c=4 d=2.44122 t=21037
nao zhong 	鬧鐘	c=1 d=0.852144 t=21037
nao zi 	腦子	c=4 d=1.95101 t=21037
ne 	呢	c=47 d=8.08932 t=21037
nei 	內	c=22 d=4.82564 t=21037
nei bu 	內部	c=5 d=2.62553 t=21037
nei cun 	內存	c=6 d=3.56581 t=21037
nei he 	內核	c=3 d=1.8536 t=21037
nei qian 	內嵌	c=3 d=2.75328 t=21037
